IdArea,NameArea,IdParty,NameParty,NoRegister,NameRegister,Status,NameInitial,Tags[],Score,Source
A7208,อุดรธานี เขต 8,192,พลังประชารัฐ,18,นาย สุจริต อาณารักษ์,TRUE,พปชร.,,,
A7208,อุดรธานี เขต 8,041,เพื่อแผ่นดิน,19,นางสาว นิภา สื่อสุวรรณ,TRUE,พผ.,,,
A7208,อุดรธานี เขต 8,183,เพื่อคนไทย,20,นาย สายัณห์ บุตรดี,TRUE,พคท.,,,
A7208,อุดรธานี เขต 8,184,พลังปวงชนไทย,21,นาย โชคสมาน สีลาวงษ์,TRUE,พลท.,,,
A7208,อุดรธานี เขต 8,185,พลังไทยรักไทย,22,นาย นันทพงศ์ สีสังข์,TRUE,พ.ท.ร.ท.,,,
A7208,อุดรธานี เขต 8,173,พลเมืองไทย,23,นาย สรรเสริญ คำภูแก้ว,TRUE,พพพ.,,,
A7208,อุดรธานี เขต 8,004,มหาชน,24,นาย สุริน คะวิลุน,TRUE,พมช.,,,
A7208,อุดรธานี เขต 8,187,ประชาชาติ,25,ร.ต.ต. แสงทอง ประธรรมเต,TRUE,ปช.,,,
A7208,อุดรธานี เขต 8,002,ประชากรไทย,26,นาย บุญเหลือ ทองเกตุ,TRUE,ปชท.,,,
A7208,อุดรธานี เขต 8,118,ครูไทยเพื่อประชาชน,27,นาย กัมปนาท มูลโต,TRUE,ค.พ.ช.,,,
A7208,อุดรธานี เขต 8,210,พลังครูไทย,28,นาย รัตตภูมิ โคตรภูธร,TRUE,พ.พ.ด.ท.,,,
A7208,อุดรธานี เขต 8,077,ไทยรักษาชาติ,29,นาง กิตติยา สาระสินธ์,TRUE,ทษช.,,,
A7208,อุดรธานี เขต 8,190,ประชาธรรมไทย,30,นาง ทัศนี คันธี,TRUE,ปธท.,,,
A7208,อุดรธานี เขต 8,186,พลังชาติไทย,31,นาย วีระชาติ ศรีสมบูรณ์,TRUE,พพชท.,,,
A7208,อุดรธานี เขต 8,211,ภาคีเครือข่ายไทย,32,นาย อภิวัฒน์ ทองณรงค์,TRUE,ภคท.,,,
A7208,อุดรธานี เขต 8,201,พลังศรัทธา,33,พ.ต.ท. ไตรทศ พนาวัลย์รักษา,TRUE,พลศธ.,,,
A7208,อุดรธานี เขต 8,144,ไทรักธรรม,34,นาย สมหมาย แก้วชัย,TRUE,ท.ธ.,,,
A7208,อุดรธานี เขต 8,153,พลังประชาธิปไตย,35,นาย พัฒนา ไชยเทพ,TRUE,พป.,,,
A7501,อุบลราชธานี เขต 1,001,ประชาธิปัตย์,1,นาย ปรเมษฐ์ ศรีหล้า,TRUE,ปชป.,,,
A7501,อุบลราชธานี เขต 1,184,พลังปวงชนไทย,2,นาย อำนวย สุวะมาศ,TRUE,พลท.,,,
A7501,อุบลราชธานี เขต 1,172,ประชาภิวัฒน์,3,นาย ปัญญา วงศ์เจริญ,TRUE,ปชภ.,,,
A7501,อุบลราชธานี เขต 1,177,อนาคตใหม่,4,นาย บัณฑิต วิลามาศ,TRUE,อนค.,,,
A7501,อุบลราชธานี เขต 1,192,พลังประชารัฐ,5,นาย อดุลย์ นิลเปรม,TRUE,พปชร.,,,
A7501,อุบลราชธานี เขต 1,034,เพื่อไทย,6,นาย วรสิทธิ์ กัลป์ตินันท์,TRUE,พท.,,,
A7501,อุบลราชธานี เขต 1,170,ทางเลือกใหม่,7,นาย พุทธา หริคำภา,TRUE,ทลม.,,,
A7501,อุบลราชธานี เขต 1,109,ประชาธิปไตยใหม่,8,นาย พรวิชัย มิ่งวงษ์,TRUE,ปธม.,,,
A7501,อุบลราชธานี เขต 1,149,เพื่อชาติ,9,นาย สมัย ละเลิศ,TRUE,พ.พ.ช.,,,
A7501,อุบลราชธานี เขต 1,181,รวมพลังประชาชาติไทย,10,นาย รินไท มุ่งมาจน,TRUE,รปช.,,,
A7501,อุบลราชธานี เขต 1,187,ประชาชาติ,11,นางสาว จาฏุพัจน์ สุธรรมวิจิตร,TRUE,ปช.,,,
A7501,อุบลราชธานี เขต 1,063,ภูมิใจไทย,12,นาย ชนินทร์ สุธรรมวิจิตร,TRUE,ภท.,,,
A7501,อุบลราชธานี เขต 1,191,ประชานิยม,13,นาย ศักดิ์ดา เกษางาม,TRUE,ปย.,,,
A7501,อุบลราชธานี เขต 1,034,เพื่อไทยพัฒนา,14,นางสาว กนกอร ณรงค์แสง,TRUE,พท.พัฒนา,,,
A7501,อุบลราชธานี เขต 1,193,เศรษฐกิจใหม่,15,นาง เพชรรัตณ์ หันพรหมมา,TRUE,ศม.,,,
A7501,อุบลราชธานี เขต 1,055,ชาติไทยพัฒนา,16,นาย ชาญชัย ซื่อสัตย์บุญ,TRUE,ชทพ.,,,
A7501,อุบลราชธานี เขต 1,124,พลังท้องถิ่นไท,17,นาย อุทัย บำรุงผล,TRUE,ทถท.,,,
A7501,อุบลราชธานี เขต 1,133,รักษ์ผืนป่าประเทศไทย,18,นาย สนั่น จันทร์มณี,TRUE,ทป.,,,
A7501,อุบลราชธานี เขต 1,145,เสรีรวมไทย,19,นาวาอากาศเอก พิสิฐ ประเสริฐศรี,TRUE,สร.,,,
A7501,อุบลราชธานี เขต 1,045,ชาติพัฒนา,20,นาย วัชรินทร์ อภิชัจบุญโชค,TRUE,ชพน.,,,
A7501,อุบลราชธานี เขต 1,176,ประชาชนปฏิรูป,21,นางสาว ดวงชีวัน พงษ์ชีวิน,TRUE,ปชช.,,,
A7501,อุบลราชธานี เขต 1,174,รวมใจไทย,22,นาง จันทรา ชมภูศรี,TRUE,รจท.,,,
A7501,อุบลราชธานี เขต 1,203,กลาง,23,สิบโท กุศล เลิศวิบูลย์กิจ,TRUE,พก,,,
A7501,อุบลราชธานี เขต 1,180,ไทยศรีวิไลย์,24,นาย สมบุญ สุดดี,TRUE,ทศล.,,,
A7501,อุบลราชธานี เขต 1,188,แผ่นดินธรรม,25,นาย เจริญศิลป์ วงศ์ลา,TRUE,ผธ.,,,
A7501,อุบลราชธานี เขต 1,179,เพื่อนไทย,26,นาย วิญญัติ ศรีธัญรัตน์,TRUE,พ,,,
A7501,อุบลราชธานี เขต 1,118,ครูไทยเพื่อประชาชน,27,ร้อยตรี ศุภนัตธ์ จันมีรชานัตธ์,TRUE,ค.พ.ช.,,,
A7501,อุบลราชธานี เขต 1,004,มหาชน,28,นาย สาคร พันธ์เสถียร,TRUE,พมช.,,,
A7501,อุบลราชธานี เขต 1,154,ภราดรภาพ,29,นางสาว เขมิกา สีลารวม,TRUE,ภดภ.,,,
A7501,อุบลราชธานี เขต 1,190,ประชาธรรมไทย,30,นาย อธิวัฒน์ แก้วประไพ,TRUE,ปธท.,,,
A7501,อุบลราชธานี เขต 1,200,พลังไทสร้างชาติ,31,นาง ไพบูลย์ อุฐบุญ,TRUE,พทช.,,,
A7501,อุบลราชธานี เขต 1,210,พลังครูไทย,32,นาย ดำรงค์ พวงอินทร์,TRUE,พ.พ.ด.ท.,,,
A7501,อุบลราชธานี เขต 1,186,พลังชาติไทย,33,นาย เฉลิม รักษา,TRUE,พพชท.,,,
A7501,อุบลราชธานี เขต 1,198,พลังสังคม,34,นาย สุนทร ชูราษี,TRUE,พ.พ.ส.,,,
A7501,อุบลราชธานี เขต 1,205,ประชาไทย,35,นาย เกรียงศักดิ์ สายโสภา,TRUE,ปรชท.,,,
A7501,อุบลราชธานี เขต 1,013,ความหวังใหม่,36,นาย สันทัด พันธ์พิบูลย์,TRUE,ควม.,,,
A7501,อุบลราชธานี เขต 1,162,รักท้องถิ่นไทย,37,นาง บุญส่ง สามารถ,TRUE,รถท.,,,
A7501,อุบลราชธานี เขต 1,144,ไทรักธรรม,38,นาย บุญมี รูปโฉม,TRUE,ท.ธ.,,,
A7502,อุบลราชธานี เขต 2,177,อนาคตใหม่,1,นาย วัฒนา จันทศิลป์,TRUE,อนค.,,,
A7502,อุบลราชธานี เขต 2,034,เพื่อไทย,2,นาย ณรงค์ชัย วีระกุล,TRUE,พท.,,,
A7502,อุบลราชธานี เขต 2,192,พลังประชารัฐ,3,นาย โกวิทย์ ธรรมานุชิต,TRUE,พปชร.,,,
A7502,อุบลราชธานี เขต 2,063,ภูมิใจไทย,4,นาย วรเชษฐ เชิดชู,TRUE,ภท.,,,
A7502,อุบลราชธานี เขต 2,187,ประชาชาติ,5,นาย มีชัย ศรีคูณ,TRUE,ปช.,,,
A7502,อุบลราชธานี เขต 2,001,ประชาธิปัตย์,6,นาย วุฒิพงษ์ นามบุตร,TRUE,ปชป.,,,
A7502,อุบลราชธานี เขต 2,034,เพื่อไทยพัฒนา,7,นาย พรชัย พจชนะ,TRUE,พท.พัฒนา,,,
A7502,อุบลราชธานี เขต 2,170,ทางเลือกใหม่,8,นาย บุญเลิศ สืบเสนาะ,TRUE,ทลม.,,,
A7502,อุบลราชธานี เขต 2,193,เศรษฐกิจใหม่,9,นาย ชูศักดิ์ ทวีศรี,TRUE,ศม.,,,
A7502,อุบลราชธานี เขต 2,045,ชาติพัฒนา,10,นาย วิชัย ครองยุติ,TRUE,ชพน.,,,
A7502,อุบลราชธานี เขต 2,145,เสรีรวมไทย,11,นาย สุวัฒน์ ศิรินัย,TRUE,สร.,,,
A7502,อุบลราชธานี เขต 2,191,ประชานิยม,12,นาย คำปุน จันทร์หาญ,TRUE,ปย.,,,
A7502,อุบลราชธานี เขต 2,124,พลังท้องถิ่นไท,13,นาย ศรัณย์ ส่งสุข,TRUE,ทถท.,,,
A7502,อุบลราชธานี เขต 2,133,รักษ์ผืนป่าประเทศไทย,14,นาย ชัยนิรันดร์ สุดถนอมวงศ์,TRUE,ทป.,,,
A7502,อุบลราชธานี เขต 2,109,ประชาธิปไตยใหม่,15,นาย สมัคร สาริก,TRUE,ปธม.,,,
A7502,อุบลราชธานี เขต 2,149,เพื่อชาติ,16,นาย คงกร สุธรรมวิจิตร,TRUE,พ.พ.ช.,,,
A7502,อุบลราชธานี เขต 2,179,เพื่อนไทย,17,นาย สมพงษ์ อนุวรรณ,TRUE,พ,,,
A7502,อุบลราชธานี เขต 2,181,รวมพลังประชาชาติไทย,18,นาง พิมพ์พิชชา บุญเนตร์,TRUE,รปช.,,,
A7502,อุบลราชธานี เขต 2,176,ประชาชนปฏิรูป,19,นาย อุบล ฤกษ์งาม,TRUE,ปชช.,,,
A7502,อุบลราชธานี เขต 2,184,พลังปวงชนไทย,20,นาย อาจ เบื้องบน,TRUE,พลท.,,,
A7502,อุบลราชธานี เขต 2,055,ชาติไทยพัฒนา,21,นาย อนันต์ มีคุณ,TRUE,ชทพ.,,,
A7502,อุบลราชธานี เขต 2,174,รวมใจไทย,22,นาย ผัน ชมภูศรี,TRUE,รจท.,,,
A7502,อุบลราชธานี เขต 2,172,ประชาภิวัฒน์,23,นาย ไมตรี ถิ่นขาม,TRUE,ปชภ.,,,
A7502,อุบลราชธานี เขต 2,180,ไทยศรีวิไลย์,24,นาย วินัย พลรักษ์,TRUE,ทศล.,,,
A7502,อุบลราชธานี เขต 2,188,แผ่นดินธรรม,25,นาย ฤทธิ์เดช สุดสัมฤทธิ์,TRUE,ผธ.,,,
A7502,อุบลราชธานี เขต 2,118,ครูไทยเพื่อประชาชน,26,นางสาว เพ็ญพักตร์ สูงสุมาลย์,TRUE,ค.พ.ช.,,,
A7502,อุบลราชธานี เขต 2,154,ภราดรภาพ,27,นาย จำปี อ่อนมิ่ง,TRUE,ภดภ.,,,
A7502,อุบลราชธานี เขต 2,004,มหาชน,28,นาย สฤทธิ์ จันบัว,TRUE,พมช.,,,
A7502,อุบลราชธานี เขต 2,185,พลังไทยรักไทย,29,นาย ยอดแมน ศิริแพทย์,TRUE,พ.ท.ร.ท.,,,
A7502,อุบลราชธานี เขต 2,186,พลังชาติไทย,30,นาย ชอบ อรอินทร์,TRUE,พพชท.,,,
A7502,อุบลราชธานี เขต 2,041,เพื่อแผ่นดิน,31,นาย วิเชียร ขันตี,TRUE,พผ.,,,
A7502,อุบลราชธานี เขต 2,200,พลังไทสร้างชาติ,32,ร.ต.ท. ชาญยุทธ ธนสีลังกูร,TRUE,พทช.,,,
A7502,อุบลราชธานี เขต 2,153,พลังประชาธิปไตย,33,นาย อดุลย์ สายชมภู,TRUE,พป.,,,
A7502,อุบลราชธานี เขต 2,198,พลังสังคม,34,นาย ประสิทธิ์ พลสมัคร,TRUE,พ.พ.ส.,,,
A7502,อุบลราชธานี เขต 2,211,ภาคีเครือข่ายไทย,35,นาย อิสรพงษ์ สร้อยสิงห์,TRUE,ภคท.,,,
A7502,อุบลราชธานี เขต 2,197,ภูมิพลังเกษตรกรไทย,36,นาย ประเสริฐ เผ่าพันธ์,TRUE,พภกท.,,,
A7502,อุบลราชธานี เขต 2,053,แทนคุณแผ่นดิน,37,นางสาว เฟิร์ทป๊อปฟูล่า เชื้อท้าว,TRUE,ทคผ.,,,
A7502,อุบลราชธานี เขต 2,162,รักท้องถิ่นไทย,38,นาง ณัฐชนานันท์ วรรณศวัลย์,TRUE,รถท.,,,
A7502,อุบลราชธานี เขต 2,144,ไทรักธรรม,39,นางสาว บรรจบ พุ่มจันทร์,TRUE,ท.ธ.,,,
A7503,อุบลราชธานี เขต 3,055,ชาติไทยพัฒนา,1,นาย ชาติพสิษฐ์ ปางชาติ,TRUE,ชทพ.,,,
A7503,อุบลราชธานี เขต 3,179,เพื่อนไทย,2,พลโท นรินทร์ มุทุกันต์,TRUE,พ,,,
A7503,อุบลราชธานี เขต 3,181,รวมพลังประชาชาติไทย,3,นางสาว ปวีณา ทิพย์นาง,TRUE,รปช.,,,
A7503,อุบลราชธานี เขต 3,145,เสรีรวมไทย,4,นาย วิหาร ขันทอง,TRUE,สร.,,,
A7503,อุบลราชธานี เขต 3,034,เพื่อไทย,5,นางสาว กิตติ์ธัญญา วาจาดี,TRUE,พท.,,,
A7503,อุบลราชธานี เขต 3,192,พลังประชารัฐ,6,นางสาว โยธากาญจน์ ฟองงาม,TRUE,พปชร.,,,
A7503,อุบลราชธานี เขต 3,191,ประชานิยม,7,นาย ประวี วะลิวงศ์,TRUE,ปย.,,,
A7503,อุบลราชธานี เขต 3,149,เพื่อชาติ,8,นาย ศักดา ไชยเสริฐ,TRUE,พ.พ.ช.,,,
A7503,อุบลราชธานี เขต 3,045,ชาติพัฒนา,9,นาย สหัสวรรษ วงศ์สวัสดิ์,TRUE,ชพน.,,,
A7503,อุบลราชธานี เขต 3,187,ประชาชาติ,10,นาย สมัคร บุสสะวะ,TRUE,ปช.,,,
A7503,อุบลราชธานี เขต 3,133,รักษ์ผืนป่าประเทศไทย,11,นางสาว ทัศนีย์ บุญสืบ,TRUE,ทป.,,,
A7503,อุบลราชธานี เขต 3,177,อนาคตใหม่,12,นาย สถาพร ศรีแย้ม,TRUE,อนค.,,,
A7503,อุบลราชธานี เขต 3,172,ประชาภิวัฒน์,13,นาย ธีรพล จำปาจันทร์,TRUE,ปชภ.,,,
A7503,อุบลราชธานี เขต 3,063,ภูมิใจไทย,14,นาย พูลสวัสดิ์ โหตระไวศยะ,TRUE,ภท.,,,
A7503,อุบลราชธานี เขต 3,184,พลังปวงชนไทย,15,นาง ธนภร แสงนิธิตนัน,TRUE,พลท.,,,
A7503,อุบลราชธานี เขต 3,176,ประชาชนปฏิรูป,16,นางสาว พัฒน์นรี ไชยวรรณ์,TRUE,ปชช.,,,
A7503,อุบลราชธานี เขต 3,203,กลาง,17,นาย แดง มาระพันธ์,TRUE,พก,,,
A7503,อุบลราชธานี เขต 3,124,พลังท้องถิ่นไท,18,นาง ธันยพัฒน์ ซึรุมะ,TRUE,ทถท.,,,
A7503,อุบลราชธานี เขต 3,180,ไทยศรีวิไลย์,19,นาย ชัยธวัช โพธิ์แก้ว,TRUE,ทศล.,,,
A7503,อุบลราชธานี เขต 3,118,ครูไทยเพื่อประชาชน,20,นาง ประเสริฐศรี ทศโยธิน,TRUE,ค.พ.ช.,,,
A7503,อุบลราชธานี เขต 3,041,เพื่อแผ่นดิน,21,นาง อรวรรณ แก้วมหาวงศ์,TRUE,พผ.,,,
A7503,อุบลราชธานี เขต 3,210,พลังครูไทย,22,นาง อัจฉรานันท์ พันธ์โคตร,TRUE,พ.พ.ด.ท.,,,
A7503,อุบลราชธานี เขต 3,154,ภราดรภาพ,23,นาย ครรชิต รัตนะโสภา,TRUE,ภดภ.,,,
A7503,อุบลราชธานี เขต 3,170,ทางเลือกใหม่,24,นาย เกียรติศักดิ์ ทองใบ,TRUE,ทลม.,,,
A7503,อุบลราชธานี เขต 3,004,มหาชน,25,นาย จอม ยุบรัมย์,TRUE,พมช.,,,
A7503,อุบลราชธานี เขต 3,200,พลังไทสร้างชาติ,26,นาย ถวัลย์ ดวงแก้ว,TRUE,พทช.,,,
A7503,อุบลราชธานี เขต 3,205,ประชาไทย,27,นาย โชคชัย บุญพา,TRUE,ปรชท.,,,
A7503,อุบลราชธานี เขต 3,001,ประชาธิปัตย์,28,นาย เทคนิค เรืองแสน,TRUE,ปชป.,,,
A7503,อุบลราชธานี เขต 3,186,พลังชาติไทย,29,นาย ชูเกียรติ สุวรรณพิมพ์,TRUE,พพชท.,,,
A7503,อุบลราชธานี เขต 3,193,เศรษฐกิจใหม่,30,นาย สวัสดิ์ ก้อนทองดี,TRUE,ศม.,,,
A7503,อุบลราชธานี เขต 3,002,ประชากรไทย,31,นาย วรรณะ ศรีวิไล,TRUE,ปชท.,,,
A7503,อุบลราชธานี เขต 3,013,ความหวังใหม่,32,นาย พัฒนพงษ์ แก้ววงษา,TRUE,ควม.,,,
A7503,อุบลราชธานี เขต 3,153,พลังประชาธิปไตย,33,นาย ร่ม จำปารัตน์,TRUE,พป.,,,
A7503,อุบลราชธานี เขต 3,198,พลังสังคม,34,นาย กวี โสภาพิศ,TRUE,พ.พ.ส.,,,
A7503,อุบลราชธานี เขต 3,144,ไทรักธรรม,35,นาย ชัยสิทธิ์ พุฒตาล,TRUE,ท.ธ.,,,
A7503,อุบลราชธานี เขต 3,211,ภาคีเครือข่ายไทย,36,นาย เจริญ หลุมทอง,TRUE,ภคท.,,,
A7504,อุบลราชธานี เขต 4,001,ประชาธิปัตย์,1,นาย กำพล เติมต้น,TRUE,ปชป.,,,
A7504,อุบลราชธานี เขต 4,055,ชาติไทยพัฒนา,2,นาย อัครพล จินตะเวช,TRUE,ชทพ.,,,
A7504,อุบลราชธานี เขต 4,063,ภูมิใจไทย,3,นาย สุริยา ขันอาสา,TRUE,ภท.,,,
A7504,อุบลราชธานี เขต 4,045,ชาติพัฒนา,4,นาย อุรัญ บุญรักษา,TRUE,ชพน.,,,
A7504,อุบลราชธานี เขต 4,192,พลังประชารัฐ,5,นางสาว ตวงทิพย์ จินตะเวช,TRUE,พปชร.,,,
A7504,อุบลราชธานี เขต 4,181,รวมพลังประชาชาติไทย,6,นาย ประธาน เสรีอภิสิทธิ์,TRUE,รปช.,,,
A7504,อุบลราชธานี เขต 4,170,ทางเลือกใหม่,7,นาง ชญาภา มูลศรีแก้ว,TRUE,ทลม.,,,
A7504,อุบลราชธานี เขต 4,145,เสรีรวมไทย,8,นาย ลิขิต มีแสง,TRUE,สร.,,,
A7504,อุบลราชธานี เขต 4,034,เพื่อไทย,9,นาย เอกชัย ทรงอำนาจเจริญ,TRUE,พท.,,,
A7504,อุบลราชธานี เขต 4,124,พลังท้องถิ่นไท,10,นาย กิตติพงษ์ เทียมสุวรรณ,TRUE,ทถท.,,,
A7504,อุบลราชธานี เขต 4,193,เศรษฐกิจใหม่,11,นาย ยุทธพงษ์ นามจำปา,TRUE,ศม.,,,
A7504,อุบลราชธานี เขต 4,149,เพื่อชาติ,12,นาย สุวีศักดิ์ แสงสาย,TRUE,พ.พ.ช.,,,
A7504,อุบลราชธานี เขต 4,191,ประชานิยม,13,ร.ต. สุภาพชน บังศรี,TRUE,ปย.,,,
A7504,อุบลราชธานี เขต 4,177,อนาคตใหม่,14,ว่าที่ร้อยตรี ฉัตรชัย แก้วคำปอด,TRUE,อนค.,,,
A7504,อุบลราชธานี เขต 4,133,รักษ์ผืนป่าประเทศไทย,15,นาง มะลิ พัตรา,TRUE,ทป.,,,
A7504,อุบลราชธานี เขต 4,109,ประชาธิปไตยใหม่,16,นาย อรุณ คูณคำ,TRUE,ปธม.,,,
A7504,อุบลราชธานี เขต 4,187,ประชาชาติ,17,ว่าที่ร้อยตรี นิสสรณ์ สาโสม,TRUE,ปช.,,,
A7504,อุบลราชธานี เขต 4,184,พลังปวงชนไทย,18,นาย สมาน แก้วภักดี,TRUE,พลท.,,,
A7504,อุบลราชธานี เขต 4,179,เพื่อนไทย,19,นาย ภูวฤณ แก่นสาร,TRUE,พ,,,
A7504,อุบลราชธานี เขต 4,174,รวมใจไทย,20,นาย ไมล์ ประสานทอง,TRUE,รจท.,,,
A7504,อุบลราชธานี เขต 4,180,ไทยศรีวิไลย์,21,นาย วรายุทธ ทางทอง,TRUE,ทศล.,,,
A7504,อุบลราชธานี เขต 4,210,พลังครูไทย,22,นาย ชาญพัฒน์ จันทุมา,TRUE,พ.พ.ด.ท.,,,
A7504,อุบลราชธานี เขต 4,041,เพื่อแผ่นดิน,23,นาย จีระวิชย์ มุธุสิทธิ์,TRUE,พผ.,,,
A7504,อุบลราชธานี เขต 4,118,ครูไทยเพื่อประชาชน,24,นาย ไสว อาจเอี่ยม,TRUE,ค.พ.ช.,,,
A7504,อุบลราชธานี เขต 4,154,ภราดรภาพ,25,นาย บุญโฮม ยืนนาน,TRUE,ภดภ.,,,
A7504,อุบลราชธานี เขต 4,004,มหาชน,26,นาย สมบัติ วริพัฒน์,TRUE,พมช.,,,
A7504,อุบลราชธานี เขต 4,077,ไทยรักษาชาติ,27,พ.อ.หญิง วาสนา แสงสวย,TRUE,ทษช.,,,
A7504,อุบลราชธานี เขต 4,186,พลังชาติไทย,28,นาย ณัฐพัชร นรากุลพิพัฒน์,TRUE,พพชท.,,,
A7504,อุบลราชธานี เขต 4,205,ประชาไทย,29,นาง รัตนา นครเทพ,TRUE,ปรชท.,,,
A7504,อุบลราชธานี เขต 4,185,พลังไทยรักไทย,30,นาย ประเสริฐ พรมพิสัย,TRUE,พ.ท.ร.ท.,,,
A7504,อุบลราชธานี เขต 4,172,ประชาภิวัฒน์,31,นาย วิกรานต์ ทาธิสา,TRUE,ปชภ.,,,
A7504,อุบลราชธานี เขต 4,013,ความหวังใหม่,32,นาง สัญจร ทาบุตดา,TRUE,ควม.,,,
A7504,อุบลราชธานี เขต 4,153,พลังประชาธิปไตย,33,นางสาว รัฐวีร์ ผุยพรม,TRUE,พป.,,,
A7504,อุบลราชธานี เขต 4,164,ผึ้งหลวง,34,นาย พิชัย สมวงศ์,TRUE,รพท.,,,
A7504,อุบลราชธานี เขต 4,198,พลังสังคม,35,นาย ปิ่นภพ ชูราษี,TRUE,พ.พ.ส.,,,
A7504,อุบลราชธานี เขต 4,053,แทนคุณแผ่นดิน,36,นาย ประกาศ พิบูลพงษ์,TRUE,ทคผ.,,,
A7504,อุบลราชธานี เขต 4,144,ไทรักธรรม,37,นาย สมพร มีทองขาว,TRUE,ท.ธ.,,,
A7505,อุบลราชธานี เขต 5,192,พลังประชารัฐ,1,นาย สุทธิชัย จรูญเนตร,TRUE,พปชร.,,,
A7505,อุบลราชธานี เขต 5,055,ชาติไทยพัฒนา,2,นาย วัลลี ผิวหอม,TRUE,ชทพ.,,,
A7505,อุบลราชธานี เขต 5,145,เสรีรวมไทย,3,นาย มานิตย์ วงศ์ชัย,TRUE,สร.,,,
A7505,อุบลราชธานี เขต 5,034,เพื่อไทย,4,นาย รัฐกิตติ์ ผาลีพัฒน์,TRUE,พท.,,,
A7505,อุบลราชธานี เขต 5,187,ประชาชาติ,5,นาย ธนัช แก้วเนตร,TRUE,ปช.,,,
A7505,อุบลราชธานี เขต 5,179,เพื่อนไทย,6,นาย เณติไท สีบุดดี,TRUE,พ,,,
A7505,อุบลราชธานี เขต 5,177,อนาคตใหม่,7,นาย ธงชาติ วงศ์หาญ,TRUE,อนค.,,,
A7505,อุบลราชธานี เขต 5,170,ทางเลือกใหม่,8,นาย ประดิษฐ์ สายตรงกิจวานิช,TRUE,ทลม.,,,
A7505,อุบลราชธานี เขต 5,001,ประชาธิปัตย์,9,นาย บุญสอน สามัคคี,TRUE,ปชป.,,,
A7505,อุบลราชธานี เขต 5,172,ประชาภิวัฒน์,10,นาง อมร ท่าหาญ,TRUE,ปชภ.,,,
A7505,อุบลราชธานี เขต 5,184,พลังปวงชนไทย,11,นาย ไพบูลย์ นามโคตร,TRUE,พลท.,,,
A7505,อุบลราชธานี เขต 5,191,ประชานิยม,12,นาย ศิริชัย ดวงเดือน,TRUE,ปย.,,,
A7505,อุบลราชธานี เขต 5,063,ภูมิใจไทย,13,นาย กิตติกร เชิดชู,TRUE,ภท.,,,
A7505,อุบลราชธานี เขต 5,045,ชาติพัฒนา,14,นาย ภาณุพงศ์ หลักคำ,TRUE,ชพน.,,,
A7505,อุบลราชธานี เขต 5,149,เพื่อชาติ,15,นาย ราเชนทร์ ฉิมพลี,TRUE,พ.พ.ช.,,,
A7505,อุบลราชธานี เขต 5,133,รักษ์ผืนป่าประเทศไทย,16,นาย ไพเสริฐ ทองผาย,TRUE,ทป.,,,
A7505,อุบลราชธานี เขต 5,124,พลังท้องถิ่นไท,17,นาย บุญศรี กันทะมา,TRUE,ทถท.,,,
A7505,อุบลราชธานี เขต 5,109,ประชาธิปไตยใหม่,18,นาย อรัญ คูณคำ,TRUE,ปธม.,,,
A7505,อุบลราชธานี เขต 5,181,รวมพลังประชาชาติไทย,19,นาง ณกานดา สายเจียง,TRUE,รปช.,,,
A7505,อุบลราชธานี เขต 5,180,ไทยศรีวิไลย์,20,นาย อภิเดช บัวโรย,TRUE,ทศล.,,,
A7505,อุบลราชธานี เขต 5,193,เศรษฐกิจใหม่,21,นาย ประยงค์ บุญรอด,TRUE,ศม.,,,
A7505,อุบลราชธานี เขต 5,041,เพื่อแผ่นดิน,22,นาง เรืองรอง สังวิบุตร,TRUE,พผ.,,,
A7505,อุบลราชธานี เขต 5,154,ภราดรภาพ,23,นาง คำปุ่น สาระภาพ,TRUE,ภดภ.,,,
A7505,อุบลราชธานี เขต 5,004,มหาชน,24,นาย สมัย หล้าบุดดา,TRUE,พมช.,,,
A7505,อุบลราชธานี เขต 5,188,แผ่นดินธรรม,25,นาง จิรฐา ทยาธรรม,TRUE,ผธ.,,,
A7505,อุบลราชธานี เขต 5,185,พลังไทยรักไทย,26,นาย สมคิด ดาษดา,TRUE,พ.ท.ร.ท.,,,
A7505,อุบลราชธานี เขต 5,200,พลังไทสร้างชาติ,27,นาย สุรเดช คำสิงห์,TRUE,พทช.,,,
A7505,อุบลราชธานี เขต 5,186,พลังชาติไทย,28,นางสาว วาสนา ขันอาสา,TRUE,พพชท.,,,
A7505,อุบลราชธานี เขต 5,118,ครูไทยเพื่อประชาชน,29,นาย จีระศักดิ์ สายรอด,TRUE,ค.พ.ช.,,,
A7505,อุบลราชธานี เขต 5,164,ผึ้งหลวง,30,นาย ชัยกร แถมวัน,TRUE,รพท.,,,
A7505,อุบลราชธานี เขต 5,153,พลังประชาธิปไตย,31,นาย ณัฏฐภพ ทุนมาก,TRUE,พป.,,,
A7505,อุบลราชธานี เขต 5,198,พลังสังคม,32,นาย สมพร วรรณราช,TRUE,พ.พ.ส.,,,
A7505,อุบลราชธานี เขต 5,205,ประชาไทย,33,นาย สนอง ปัดภัย,TRUE,ปรชท.,,,
A7505,อุบลราชธานี เขต 5,053,แทนคุณแผ่นดิน,34,นาย ศราวุธ แสงภักดี,TRUE,ทคผ.,,,
A7505,อุบลราชธานี เขต 5,144,ไทรักธรรม,35,นาง อุดมศิลป์ ภารราช,TRUE,ท.ธ.,,,
