IdArea,NameArea,idParty,NameArea,NoRegister,NameRegister,Status,NameInitial,Tags[],คะแนน,Source
A7204,อุดรธานี เขต4,181,รวมพลังประชาชาติไทย,8,กิตติศักดิ์ ธรรมวิจิต,TRUE,รปช.,,,
A7205,อุดรธานี เขต5,034,เพื่อไทย,1,ชมพูนุช เทพสุวรรณ,TRUE,พท.,,,
A7205,อุดรธานี เขต5,001,ประชาธิปัตย์,2,สุภาณุมาศ กอศักดิ์,TRUE,ปชป.,,,
A7205,อุดรธานี เขต5,192,พลังประชารัฐ,3,กาญจนา อึกทองจอม,TRUE,พปชร.,,,
A7205,อุดรธานี เขต5,177,อนาคตใหม่,4,จัณจิรา ถินถาวร,TRUE,อ.น.ค.,,,
A7205,อุดรธานี เขต5,063,ภูมิใจไทย,5,ปัทมา ขวัญทิพย์ธนสาร,TRUE,ภท.,,,
A7205,อุดรธานี เขต5,077,พรรคไทยรักษาชาติ,6,ปิยภรณ์ ผิวเหลือง,TRUE,ทษช.,,,
A7205,อุดรธานี เขต5,145,เสรีรวมไทย,7,ศศิมาภรณ์ สุขแสวง,TRUE,สร.,,,
A7205,อุดรธานี เขต5,181,รวมพลังประชาชาติไทย,8,ณัฐยา แซ่เตียว,TRUE,รปช.,,,
A7206,อุดรธานี เขต6,034,เพื่อไทย,1,กาญจนา ริระบุตร,TRUE,พท.,,,
A7206,อุดรธานี เขต6,001,ประชาธิปัตย์,2,ศุอาภา พิลา,TRUE,ปชป.,,,
A7206,อุดรธานี เขต6,192,พลังประชารัฐ,3,เกตน์สิรี ฤทธิเรืองเดช,TRUE,พปชร.,,,
A7206,อุดรธานี เขต6,177,อนาคตใหม่,4,พรเพ็ญ อ้นประวัติ,TRUE,อ.น.ค.,,,
A7206,อุดรธานี เขต6,063,ภูมิใจไทย,5,ธนาภรณ์ ก้อนอินทร์,TRUE,ภท.,,,
A7206,อุดรธานี เขต6,077,พรรคไทยรักษาชาติ,6,จิรัฐกาล กู้ทรัพย์,TRUE,ทษช.,,,
A7206,อุดรธานี เขต6,145,เสรีรวมไทย,7,รุจิรา ชาบำเหน็จ,TRUE,สร.,,,
A7206,อุดรธานี เขต6,181,รวมพลังประชาชาติไทย,8,กาญจนา ติ้งหวัง,TRUE,รปช.,,,
A7207,อุดรธานี เขต7,034,เพื่อไทย,1,ภัทรภรณ์ ตุลยนิษกะ,TRUE,พท.,,,
A7207,อุดรธานี เขต7,001,ประชาธิปัตย์,2,สุพัตรา มูลอาษา,TRUE,ปชป.,,,
A7207,อุดรธานี เขต7,192,พลังประชารัฐ,3,นฤมล กิจจา,TRUE,พปชร.,,,
A7207,อุดรธานี เขต7,177,อนาคตใหม่,4,ยุภา สียางนอก,TRUE,อ.น.ค.,,,
A7207,อุดรธานี เขต7,063,ภูมิใจไทย,5,สุมิตรา สำเนียงใหม่,TRUE,ภท.,,,
A7207,อุดรธานี เขต7,077,พรรคไทยรักษาชาติ,6,พรชนก หอมนวล,TRUE,ทษช.,,,
A7207,อุดรธานี เขต7,145,เสรีรวมไทย,7,พรสุภา ตันทอง,TRUE,สร.,,,
A7207,อุดรธานี เขต7,181,รวมพลังประชาชาติไทย,8,ชนากานต์ คุ้มเขตต์,TRUE,รปช.,,,
A7208,อุดรธานี เขต8,034,เพื่อไทย,1,สาวิณี บริบูรณ์,TRUE,พท.,,,
A7208,อุดรธานี เขต8,001,ประชาธิปัตย์,2,จรินทร์พร ประเสริฐกุล,TRUE,ปชป.,,,
A7208,อุดรธานี เขต8,192,พลังประชารัฐ,3,เพ็ญจันทร์ เพียรการ,TRUE,พปชร.,,,
A7208,อุดรธานี เขต8,177,อนาคตใหม่,4,ศิริพร สารทอง,TRUE,อ.น.ค.,,,
A7208,อุดรธานี เขต8,063,ภูมิใจไทย,5,อานีตา แวนะไล,TRUE,ภท.,,,
A7208,อุดรธานี เขต8,077,พรรคไทยรักษาชาติ,6,เพ็ญประภา แก้วมุงคุณ,TRUE,ทษช.,,,
A7208,อุดรธานี เขต8,145,เสรีรวมไทย,7,อัมนาณีย์ บินแวหะมะ,TRUE,สร.,,,
A7208,อุดรธานี เขต8,181,รวมพลังประชาชาติไทย,8,จารุวรรณ ไทยน้อย,TRUE,รปช.,,,
A7301,เชียงใหม่ เขต1,034,เพื่อไทย,1,ฟิตรี วาแต,TRUE,พท.,,,
A7301,เชียงใหม่ เขต1,001,ประชาธิปัตย์,2,สายทอง ธงแถว,TRUE,ปชป.,,,
A7301,เชียงใหม่ เขต1,192,พลังประชารัฐ,3,ธิวาวรรณ ขัตติยะบุตร,TRUE,พปชร.,,,
A7301,เชียงใหม่ เขต1,177,อนาคตใหม่,4,จิระนันท์ วารีศรี,TRUE,อ.น.ค.,,,
A7301,เชียงใหม่ เขต1,063,ภูมิใจไทย,5,พีระพงษ์ ทาเวียง,TRUE,ภท.,,,
A7301,เชียงใหม่ เขต1,077,พรรคไทยรักษาชาติ,6,ฟาตีฮะห์ แวยะ,TRUE,ทษช.,,,
A7301,เชียงใหม่ เขต1,145,เสรีรวมไทย,7,พิมพ์นิภา ระยับศรี,TRUE,สร.,,,
A7301,เชียงใหม่ เขต1,181,รวมพลังประชาชาติไทย,8,สุวิชา ไหว้พรหม,TRUE,รปช.,,,
A7302,เชียงใหม่ เขต2,034,เพื่อไทย,1,รุ่งทิวา ตรีเหรา,TRUE,พท.,,,
A7302,เชียงใหม่ เขต2,001,ประชาธิปัตย์,2,อรพรรณ ช้อนทอง,TRUE,ปชป.,,,
A7302,เชียงใหม่ เขต2,192,พลังประชารัฐ,3,รัตนา วิสาสัย,TRUE,พปชร.,,,
A7302,เชียงใหม่ เขต2,177,อนาคตใหม่,4,รุสมัยณีย์ มามะ,TRUE,อ.น.ค.,,,
A7302,เชียงใหม่ เขต2,063,ภูมิใจไทย,5,อรวรรณ กุศรี,TRUE,ภท.,,,
A7302,เชียงใหม่ เขต2,077,พรรคไทยรักษาชาติ,6,ภัทธิรา สีนุ่นขาว,TRUE,ทษช.,,,
A7302,เชียงใหม่ เขต2,145,เสรีรวมไทย,7,วรพร อยู่เมฆะ,TRUE,สร.,,,
A7302,เชียงใหม่ เขต2,181,รวมพลังประชาชาติไทย,8,ทิพย์เกษร คงทอง,TRUE,รปช.,,,
A7303,เชียงใหม่ เขต3,034,เพื่อไทย,1,ศิริลักษณ์ รัตน์รองใต้,TRUE,พท.,,,
A7303,เชียงใหม่ เขต3,001,ประชาธิปัตย์,2,อภิสิทธิ์ ขุนช้าง,TRUE,ปชป.,,,
A7303,เชียงใหม่ เขต3,192,พลังประชารัฐ,3,วิภา บุตรบริบูรณ์,TRUE,พปชร.,,,
A7303,เชียงใหม่ เขต3,177,อนาคตใหม่,4,อามีเนาะ มามะ,TRUE,อ.น.ค.,,,
A7303,เชียงใหม่ เขต3,063,ภูมิใจไทย,5,ภัทรา ศิริรัตน์,TRUE,ภท.,,,
A7303,เชียงใหม่ เขต3,077,พรรคไทยรักษาชาติ,6,สุกัญญา เฟื่องแดน,TRUE,ทษช.,,,
A7303,เชียงใหม่ เขต3,145,เสรีรวมไทย,7,กิ่งทอง พรมมา,TRUE,สร.,,,
A7303,เชียงใหม่ เขต3,181,รวมพลังประชาชาติไทย,8,บุณยนุช ศรีมุล,TRUE,รปช.,,,
A7304,เชียงใหม่ เขต4,034,เพื่อไทย,1,ชัชชญา ศรีใสย์,TRUE,พท.,,,
A7304,เชียงใหม่ เขต4,001,ประชาธิปัตย์,2,พรภินันท์ รุ่งธานีพัฒน์,TRUE,ปชป.,,,
A7304,เชียงใหม่ เขต4,192,พลังประชารัฐ,3,พรพรรณ แท่งทอง,TRUE,พปชร.,,,
A7304,เชียงใหม่ เขต4,177,อนาคตใหม่,4,จักรกฤษณ์ บุญไทย,TRUE,อ.น.ค.,,,
A7304,เชียงใหม่ เขต4,063,ภูมิใจไทย,5,พรเทพ วรรณทอง,TRUE,ภท.,,,
A7304,เชียงใหม่ เขต4,077,พรรคไทยรักษาชาติ,6,พรสุดา รักษา,TRUE,ทษช.,,,
A7304,เชียงใหม่ เขต4,145,เสรีรวมไทย,7,อลิษา สะท้าน,TRUE,สร.,,,
A7304,เชียงใหม่ เขต4,181,รวมพลังประชาชาติไทย,8,ภัสรา การบรรจง,TRUE,รปช.,,,
A7305,เชียงใหม่ เขต5,034,เพื่อไทย,1,ศิรินาถ ตรึกตรอง,TRUE,พท.,,,
A7305,เชียงใหม่ เขต5,001,ประชาธิปัตย์,2,อารียา ลึกสีทา,TRUE,ปชป.,,,
A7305,เชียงใหม่ เขต5,192,พลังประชารัฐ,3,จริยา บุตรอินทร์,TRUE,พปชร.,,,
A7305,เชียงใหม่ เขต5,177,อนาคตใหม่,4,สุพัตรา สิงห์สมบัติ,TRUE,อ.น.ค.,,,
A7305,เชียงใหม่ เขต5,063,ภูมิใจไทย,5,อมรพร ปิ่นทอง,TRUE,ภท.,,,
A7305,เชียงใหม่ เขต5,077,พรรคไทยรักษาชาติ,6,อารยา บุญตุ้ม,TRUE,ทษช.,,,
A7305,เชียงใหม่ เขต5,145,เสรีรวมไทย,7,สุดารัตน์ สุริวงษ์,TRUE,สร.,,,
A7305,เชียงใหม่ เขต5,181,รวมพลังประชาชาติไทย,8,พาตีเม๊าะ สุหลงเส็น,TRUE,รปช.,,,
A7306,เชียงใหม่ เขต6,034,เพื่อไทย,1,มารีนี แยนา,TRUE,พท.,,,
A7306,เชียงใหม่ เขต6,001,ประชาธิปัตย์,2,กนกศิลป์ อินทร์งาม,TRUE,ปชป.,,,
A7306,เชียงใหม่ เขต6,192,พลังประชารัฐ,3,ทนงศักดิ์ สดวกดี,TRUE,พปชร.,,,
A7306,เชียงใหม่ เขต6,177,อนาคตใหม่,4,ชมพูนุช ประกัน,TRUE,อ.น.ค.,,,
A7306,เชียงใหม่ เขต6,063,ภูมิใจไทย,5,หัสดี มีสวัสดิ์,TRUE,ภท.,,,
A7306,เชียงใหม่ เขต6,077,พรรคไทยรักษาชาติ,6,สริตา ลิ่มหลัก,TRUE,ทษช.,,,
A7306,เชียงใหม่ เขต6,145,เสรีรวมไทย,7,พิมพิชฌาย์ ญาติสมบูรณ์,TRUE,สร.,,,
A7306,เชียงใหม่ เขต6,181,รวมพลังประชาชาติไทย,8,พรวิภา มะตนเด,TRUE,รปช.,,,
A7307,เชียงใหม่ เขต7,034,เพื่อไทย,1,ปรารถนา ร่วมทวี,TRUE,พท.,,,
A7307,เชียงใหม่ เขต7,001,ประชาธิปัตย์,2,พัชรา ขุนปริง,TRUE,ปชป.,,,
A7307,เชียงใหม่ เขต7,192,พลังประชารัฐ,3,บุษบา น้อยบุตร,TRUE,พปชร.,,,
A7307,เชียงใหม่ เขต7,177,อนาคตใหม่,4,ซามีฮะห์ ตาเยะ,TRUE,อ.น.ค.,,,
A7307,เชียงใหม่ เขต7,063,ภูมิใจไทย,5,หุสนา บือราเฮง,TRUE,ภท.,,,
A7307,เชียงใหม่ เขต7,077,พรรคไทยรักษาชาติ,6,ชฎาภรณ์ มาคล้าย,TRUE,ทษช.,,,
A7307,เชียงใหม่ เขต7,145,เสรีรวมไทย,7,ณัฐนันท์ พุ่มโพธิ์ทอง,TRUE,สร.,,,
A7307,เชียงใหม่ เขต7,181,รวมพลังประชาชาติไทย,8,พาตีเมาะ มาหามะ,TRUE,รปช.,,,
A7308,เชียงใหม่ เขต8,034,เพื่อไทย,1,สุรเดช วงษา,TRUE,พท.,,,
A7308,เชียงใหม่ เขต8,001,ประชาธิปัตย์,2,เกษรา สาเล่,TRUE,ปชป.,,,
A7308,เชียงใหม่ เขต8,192,พลังประชารัฐ,3,วิชุดา สันโดษ,TRUE,พปชร.,,,
A7308,เชียงใหม่ เขต8,177,อนาคตใหม่,4,ปราการ สัยงาม,TRUE,อ.น.ค.,,,
A7308,เชียงใหม่ เขต8,063,ภูมิใจไทย,5,วิษณุ สุรเสน,TRUE,ภท.,,,
A7308,เชียงใหม่ เขต8,077,พรรคไทยรักษาชาติ,6,เพชรรัตน์ พูเสา,TRUE,ทษช.,,,
A7308,เชียงใหม่ เขต8,145,เสรีรวมไทย,7,จักรพันธ์ คำสิงห์นอก,TRUE,สร.,,,
A7308,เชียงใหม่ เขต8,181,รวมพลังประชาชาติไทย,8,สุพัชรา อสิพงษ์,TRUE,รปช.,,,
A7309,เชียงใหม่ เขต9,034,เพื่อไทย,1,ธัญญารัตน์ ว่อง,TRUE,พท.,,,
A7309,เชียงใหม่ เขต9,001,ประชาธิปัตย์,2,พิมณดา จ่าเหม็ง,TRUE,ปชป.,,,
A7309,เชียงใหม่ เขต9,192,พลังประชารัฐ,3,กามารูซามัน มามะ,TRUE,พปชร.,,,
A7309,เชียงใหม่ เขต9,177,อนาคตใหม่,4,กฤตเมธ ไชยบรรณ์,TRUE,อ.น.ค.,,,
A7309,เชียงใหม่ เขต9,063,ภูมิใจไทย,5,นูรอีลยานา เปาะจิ,TRUE,ภท.,,,
A7309,เชียงใหม่ เขต9,077,พรรคไทยรักษาชาติ,6,คูซัยมะห์ มูซอ,TRUE,ทษช.,,,
A7309,เชียงใหม่ เขต9,145,เสรีรวมไทย,7,ซูฟีย๊ะ ปิ,TRUE,สร.,,,
A7309,เชียงใหม่ เขต9,181,รวมพลังประชาชาติไทย,8,กฤษณา ขำเที่ยง,TRUE,รปช.,,,
A7401,ขอนแก่น เขต1,034,เพื่อไทย,1,ขนิษฐา ประโยชน์มี,TRUE,พท.,,,
A7401,ขอนแก่น เขต1,001,ประชาธิปัตย์,2,สิริพัทธ์ชา ผกผ่า,TRUE,ปชป.,,,
A7401,ขอนแก่น เขต1,192,พลังประชารัฐ,3,วรรณิศา โยธาภักดี,TRUE,พปชร.,,,
A7401,ขอนแก่น เขต1,177,อนาคตใหม่,4,สุดาทิพย์ สีลาเนิน,TRUE,อ.น.ค.,,,
A7401,ขอนแก่น เขต1,063,ภูมิใจไทย,5,ศิรดา บุญสม,TRUE,ภท.,,,
A7401,ขอนแก่น เขต1,077,พรรคไทยรักษาชาติ,6,ชนาภัทร พิกุลทอง,TRUE,ทษช.,,,
A7401,ขอนแก่น เขต1,145,เสรีรวมไทย,7,อารีรัตน์ อุปละ,TRUE,สร.,,,
A7401,ขอนแก่น เขต1,181,รวมพลังประชาชาติไทย,8,รวิตานันท์ ภูธรรม,TRUE,รปช.,,,
A7402,ขอนแก่น เขต2,034,เพื่อไทย,1,วีระศักดิ์ ธิสอน,TRUE,พท.,,,
A7402,ขอนแก่น เขต2,001,ประชาธิปัตย์,2,มาริยะฮ์ โต๊ะ,TRUE,ปชป.,,,
A7402,ขอนแก่น เขต2,192,พลังประชารัฐ,3,กิตติภัทร บุญมา,TRUE,พปชร.,,,
A7402,ขอนแก่น เขต2,177,อนาคตใหม่,4,นูรุลฮูดา มาจำ,TRUE,อ.น.ค.,,,
A7402,ขอนแก่น เขต2,063,ภูมิใจไทย,5,เบญจ์ จำรูญกิจขจร,TRUE,ภท.,,,
A7402,ขอนแก่น เขต2,077,พรรคไทยรักษาชาติ,6,นุสรา ดอนโสรส,TRUE,ทษช.,,,
A7402,ขอนแก่น เขต2,145,เสรีรวมไทย,7,อาฑิตา นาวาทอง,TRUE,สร.,,,
A7402,ขอนแก่น เขต2,181,รวมพลังประชาชาติไทย,8,นิทัศน์ กอกัน,TRUE,รปช.,,,
A7403,ขอนแก่น เขต3,034,เพื่อไทย,1,นารีรัตน์ อาญา,TRUE,พท.,,,
A7403,ขอนแก่น เขต3,001,ประชาธิปัตย์,2,ชญาดา ยิ้มสงค์,TRUE,ปชป.,,,
A7403,ขอนแก่น เขต3,192,พลังประชารัฐ,3,อินธเวทย์ สังข์สุข,TRUE,พปชร.,,,
A7403,ขอนแก่น เขต3,177,อนาคตใหม่,4,ปิยนาถ อินทราเมศ,TRUE,อ.น.ค.,,,
A7403,ขอนแก่น เขต3,063,ภูมิใจไทย,5,นพวรรณ พงษา,TRUE,ภท.,,,
A7403,ขอนแก่น เขต3,077,พรรคไทยรักษาชาติ,6,ธัญชนก อรุณรุ่งนิวัฒน์,TRUE,ทษช.,,,
A7403,ขอนแก่น เขต3,145,เสรีรวมไทย,7,สิตนาฏ บุญฤทธิ์,TRUE,สร.,,,
A7403,ขอนแก่น เขต3,181,รวมพลังประชาชาติไทย,8,ธีรัตม์ รัตนวิชัย,TRUE,รปช.,,,
A7404,ขอนแก่น เขต4,034,เพื่อไทย,1,เพ็ญจันทร์ อาษา,TRUE,พท.,,,
A7404,ขอนแก่น เขต4,001,ประชาธิปัตย์,2,สันติ จั่นพานทอง,TRUE,ปชป.,,,
A7404,ขอนแก่น เขต4,192,พลังประชารัฐ,3,สาวิณี พ่อวงค์,TRUE,พปชร.,,,
A7404,ขอนแก่น เขต4,177,อนาคตใหม่,4,สุคนธ์ ปวงดอกจี๋,TRUE,อ.น.ค.,,,
A7404,ขอนแก่น เขต4,063,ภูมิใจไทย,5,อภิญญา วงค์ชัย,TRUE,ภท.,,,
A7404,ขอนแก่น เขต4,077,พรรคไทยรักษาชาติ,6,พงษ์ศิริ อรุณสิงห์ประทีป,TRUE,ทษช.,,,
A7404,ขอนแก่น เขต4,145,เสรีรวมไทย,7,อารีรัตน์ บุญแก้ว,TRUE,สร.,,,
A7404,ขอนแก่น เขต4,181,รวมพลังประชาชาติไทย,8,พิมพ์ราวัน ใสขาว,TRUE,รปช.,,,
A7405,ขอนแก่น เขต5,034,เพื่อไทย,1,จิรพรรณ วิหาจันโท,TRUE,พท.,,,
A7405,ขอนแก่น เขต5,001,ประชาธิปัตย์,2,สิริพันธ์ ชีวินวิไลพร,TRUE,ปชป.,,,
A7405,ขอนแก่น เขต5,192,พลังประชารัฐ,3,วิลาวรรณ หกยอด,TRUE,พปชร.,,,
A7405,ขอนแก่น เขต5,177,อนาคตใหม่,4,กันต์กวี เมือบศรี,TRUE,อ.น.ค.,,,
A7405,ขอนแก่น เขต5,063,ภูมิใจไทย,5,นนทยา อุดมเจริญ,TRUE,ภท.,,,
A7405,ขอนแก่น เขต5,077,พรรคไทยรักษาชาติ,6,ธารารัตน์ บุญเลี้ยง,TRUE,ทษช.,,,
A7405,ขอนแก่น เขต5,145,เสรีรวมไทย,7,กิติศักดิ์ มานะสถิรกุล,TRUE,สร.,,,
A7405,ขอนแก่น เขต5,181,รวมพลังประชาชาติไทย,8,สุพรรษา พุ่มจันทร์,TRUE,รปช.,,,
A7406,ขอนแก่น เขต6,034,เพื่อไทย,1,วิชุดา พัดทะเล,TRUE,พท.,,,
A7406,ขอนแก่น เขต6,001,ประชาธิปัตย์,2,กมลชนก วงศ์อุดมธรรม,TRUE,ปชป.,,,
A7406,ขอนแก่น เขต6,192,พลังประชารัฐ,3,จิตรลดา โสนะชัย,TRUE,พปชร.,,,
A7406,ขอนแก่น เขต6,177,อนาคตใหม่,4,ปริศรา โยธาพิทักษ์พงศ์,TRUE,อ.น.ค.,,,
A7406,ขอนแก่น เขต6,063,ภูมิใจไทย,5,อัครพล เรียนเวช,TRUE,ภท.,,,
A7406,ขอนแก่น เขต6,077,พรรคไทยรักษาชาติ,6,พรพิมล สุทธิพิสิทธิ์ชัย,TRUE,ทษช.,,,
A7406,ขอนแก่น เขต6,145,เสรีรวมไทย,7,นุชา สุรัตน์เรืองชัย,TRUE,สร.,,,
A7406,ขอนแก่น เขต6,181,รวมพลังประชาชาติไทย,8,กนกพร ท้าวเขต,TRUE,รปช.,,,
A7407,ขอนแก่น เขต7,034,เพื่อไทย,1,คริส ครุฑสนธิ์,TRUE,พท.,,,
A7407,ขอนแก่น เขต7,001,ประชาธิปัตย์,2,สุริยา สมเจริญ,TRUE,ปชป.,,,
A7407,ขอนแก่น เขต7,192,พลังประชารัฐ,3,เฉลิมพล เศวตวงศ์,TRUE,พปชร.,,,
A7407,ขอนแก่น เขต7,177,อนาคตใหม่,4,พิสรัล ประภาสะโนบล,TRUE,อ.น.ค.,,,
A7407,ขอนแก่น เขต7,063,ภูมิใจไทย,5,นัสรีนีย์ ดือเร๊ะ,TRUE,ภท.,,,
A7407,ขอนแก่น เขต7,077,พรรคไทยรักษาชาติ,6,บุญชื่น เหลางาม,TRUE,ทษช.,,,
A7407,ขอนแก่น เขต7,145,เสรีรวมไทย,7,ดวงฤทัย ช่อเหมือน,TRUE,สร.,,,
A7407,ขอนแก่น เขต7,181,รวมพลังประชาชาติไทย,8,ภาสินี วีรวัฒน์สุนทร,TRUE,รปช.,,,
A7408,ขอนแก่น เขต8,034,เพื่อไทย,1,ธนพร ผ่องแผ้ว,TRUE,พท.,,,
A7408,ขอนแก่น เขต8,001,ประชาธิปัตย์,2,จารุวรรณ พวงมาลา,TRUE,ปชป.,,,
A7408,ขอนแก่น เขต8,192,พลังประชารัฐ,3,ทัศนัย เครือนาค,TRUE,พปชร.,,,
A7408,ขอนแก่น เขต8,177,อนาคตใหม่,4,สายรุ้ง พรมราช,TRUE,อ.น.ค.,,,
A7408,ขอนแก่น เขต8,063,ภูมิใจไทย,5,ศุภณัฐ เบญจดำรงกิจ,TRUE,ภท.,,,
A7408,ขอนแก่น เขต8,077,พรรคไทยรักษาชาติ,6,พอเจตน์ โกศล,TRUE,ทษช.,,,
A7408,ขอนแก่น เขต8,145,เสรีรวมไทย,7,ยศวดี คณธี,TRUE,สร.,,,
A7408,ขอนแก่น เขต8,181,รวมพลังประชาชาติไทย,8,ยุทธนา ดวงคำ,TRUE,รปช.,,,
A7409,ขอนแก่น เขต9,034,เพื่อไทย,1,นิวัฒน์ กฤชเพชร,TRUE,พท.,,,
A7409,ขอนแก่น เขต9,001,ประชาธิปัตย์,2,จตุรงค์ เพ็ชรไทย,TRUE,ปชป.,,,
A7409,ขอนแก่น เขต9,192,พลังประชารัฐ,3,ยุพาพร สิทธิฤทธิ์,TRUE,พปชร.,,,
A7409,ขอนแก่น เขต9,177,อนาคตใหม่,4,กุสุมา ลือวิชานะ,TRUE,อ.น.ค.,,,
A7409,ขอนแก่น เขต9,063,ภูมิใจไทย,5,สุขธนา ดีนิวงษ์,TRUE,ภท.,,,
A7409,ขอนแก่น เขต9,077,พรรคไทยรักษาชาติ,6,ขนิษฐา ฐานวัฒนประเสริฐ,TRUE,ทษช.,,,
A7409,ขอนแก่น เขต9,145,เสรีรวมไทย,7,ขนิษฐี ฐานวัฒนประเสริฐ,TRUE,สร.,,,
A7409,ขอนแก่น เขต9,181,รวมพลังประชาชาติไทย,8,ภิญญา ไกรยสิทธิ์,TRUE,รปช.,,,
A7410,ขอนแก่น เขต10,034,เพื่อไทย,1,สุธาทิพย์ พุ่มไม้ใหญ่,TRUE,พท.,,,
A7410,ขอนแก่น เขต10,001,ประชาธิปัตย์,2,สมศิริ ขิงสันเทียะ,TRUE,ปชป.,,,
A7410,ขอนแก่น เขต10,192,พลังประชารัฐ,3,พรพรรณ เอื้อมรัมย์,TRUE,พปชร.,,,
A7410,ขอนแก่น เขต10,177,อนาคตใหม่,4,ธีรภัทร์ ติงสะ,TRUE,อ.น.ค.,,,
A7410,ขอนแก่น เขต10,063,ภูมิใจไทย,5,แววนภา หงษ์ทอง,TRUE,ภท.,,,
A7410,ขอนแก่น เขต10,077,พรรคไทยรักษาชาติ,6,ศศิธร เรืองเรนทร์,TRUE,ทษช.,,,
A7410,ขอนแก่น เขต10,145,เสรีรวมไทย,7,ศิริพร สายกระสุน,TRUE,สร.,,,
A7410,ขอนแก่น เขต10,181,รวมพลังประชาชาติไทย,8,ประสงค์ ขันติจิตร,TRUE,รปช.,,,
A7501,อุบลราชธานี เขต1,034,เพื่อไทย,1,อนุชิต ภูมิผักแว่น,TRUE,พท.,,,
A7501,อุบลราชธานี เขต1,001,ประชาธิปัตย์,2,กาญจนา การะเกต,TRUE,ปชป.,,,
A7501,อุบลราชธานี เขต1,192,พลังประชารัฐ,3,เรวดี ศักดิ์ดวง,TRUE,พปชร.,,,
A7501,อุบลราชธานี เขต1,177,อนาคตใหม่,4,วรรณีกุล เรืองฤทธิ์,TRUE,อ.น.ค.,,,
A7501,อุบลราชธานี เขต1,063,ภูมิใจไทย,5,รุ่งทิพย์ วรพิมพ์รัตน์,TRUE,ภท.,,,
A7501,อุบลราชธานี เขต1,077,พรรคไทยรักษาชาติ,6,ปยุต ชัยศรีสมุทร,TRUE,ทษช.,,,
A7501,อุบลราชธานี เขต1,145,เสรีรวมไทย,7,วีรยุทธ สีลาพัฒน์,TRUE,สร.,,,
A7501,อุบลราชธานี เขต1,181,รวมพลังประชาชาติไทย,8,จันทิมา ใสสะอาด,TRUE,รปช.,,,
A7502,อุบลราชธานี เขต2,034,เพื่อไทย,1,นฤมล อุคำ,TRUE,พท.,,,
A7502,อุบลราชธานี เขต2,001,ประชาธิปัตย์,2,ชนาธินาถ พยัคปาน,TRUE,ปชป.,,,
A7502,อุบลราชธานี เขต2,192,พลังประชารัฐ,3,นพกรณ์ ยังยิ้ม,TRUE,พปชร.,,,
A7502,อุบลราชธานี เขต2,177,อนาคตใหม่,4,เบญจวรรณ กาดกอง,TRUE,อ.น.ค.,,,
A7502,อุบลราชธานี เขต2,063,ภูมิใจไทย,5,สกลวรรธน์ นคราพานิช,TRUE,ภท.,,,
A7502,อุบลราชธานี เขต2,077,พรรคไทยรักษาชาติ,6,กรชวรรณ สุนทรพะลิน,TRUE,ทษช.,,,
A7502,อุบลราชธานี เขต2,145,เสรีรวมไทย,7,วิรุต เล็กจามร,TRUE,สร.,,,
A7502,อุบลราชธานี เขต2,181,รวมพลังประชาชาติไทย,8,สุวรรณี พุกพันธ์,TRUE,รปช.,,,
A7503,อุบลราชธานี เขต3,034,เพื่อไทย,1,เกียรติศักดิ์ สว่างจิตร,TRUE,พท.,,,
A7503,อุบลราชธานี เขต3,001,ประชาธิปัตย์,2,ธีรพงศ์ จันทคาม,TRUE,ปชป.,,,
A7503,อุบลราชธานี เขต3,192,พลังประชารัฐ,3,โดม เหลี่ยมมุกดา,TRUE,พปชร.,,,
A7503,อุบลราชธานี เขต3,177,อนาคตใหม่,4,กิตติศักดิ์ สุขล้วน,TRUE,อ.น.ค.,,,
A7503,อุบลราชธานี เขต3,063,ภูมิใจไทย,5,รัชชานนท์ ชะบา,TRUE,ภท.,,,
A7503,อุบลราชธานี เขต3,077,พรรคไทยรักษาชาติ,6,สุรัตน์ ต่างประเสริฐ,TRUE,ทษช.,,,
A7503,อุบลราชธานี เขต3,145,เสรีรวมไทย,7,สมถะ ปราบนุช,TRUE,สร.,,,
A7503,อุบลราชธานี เขต3,181,รวมพลังประชาชาติไทย,8,นัททิชา ใบภูทอง,TRUE,รปช.,,,
A7504,อุบลราชธานี เขต4,034,เพื่อไทย,1,นุจรี รัสเสมอ,TRUE,พท.,,,
A7504,อุบลราชธานี เขต4,001,ประชาธิปัตย์,2,วรรณรมล เตรณานนท์,TRUE,ปชป.,,,
A7504,อุบลราชธานี เขต4,192,พลังประชารัฐ,3,ณัฐินี อินทร์แก้ว,TRUE,พปชร.,,,
A7504,อุบลราชธานี เขต4,177,อนาคตใหม่,4,มาลัย เรืองไพศาล,TRUE,อ.น.ค.,,,
A7504,อุบลราชธานี เขต4,063,ภูมิใจไทย,5,นิภารัตน์ กุมกาญจนะ,TRUE,ภท.,,,
A7504,อุบลราชธานี เขต4,077,พรรคไทยรักษาชาติ,6,อธิวัฒน์ พงศ์เจริญสุข,TRUE,ทษช.,,,
A7504,อุบลราชธานี เขต4,145,เสรีรวมไทย,7,นิติกานต์ ชายใหม่,TRUE,สร.,,,
A7504,อุบลราชธานี เขต4,181,รวมพลังประชาชาติไทย,8,ประกายดาว คชเวช,TRUE,รปช.,,,
A7505,อุบลราชธานี เขต5,034,เพื่อไทย,1,ณัฏฐ์ชญาญ์ วัชรดิษยานนท์,TRUE,พท.,,,
